종목코드,종목명,현재가,등락률,3개월수익률,시가총액(억),배당수익률,총보수,NAV,거래량,거래대금
0127P0,ACE 미국대형성장주액티브,10170.0,-0.8288639687957094,-10.350991292455,6630.84,0.1948,0.34,10181.95,4568.0,0.4657071
138540,TIGER 현대차그룹플러스,50705.0,0.8653272329421126,-21.696099994006,6622.073,2.1669,0.2,50856.22,80856.0,41.00826864
314250,KODEX 미국빅테크10(H),62375.0,-0.486598596043395,9.622566896612,6580.5625,0.4538,0.56,62209.75,38032.0,23.70861417
329750,TIGER 미국달러단기채권액티브,12635.0,-0.6291781360597719,-11.684879150533,6555.038,0.8328,0.32,12629.95,157125.0,19.89089663
114800,KODEX 인버스,986.0,-0.8048289738430584,-9.156465938239,6518.446,0.0,0.67,984.88,686352892.0,6729.496523
0091P0,TIGER 코리아원자력,18785.0,0.9946236559139785,6.927036086666,6509.0025,0.1884,0.56,18839.75,4338953.0,835.67703512
0101N0,RISE AI전력인프라,20715.0,5.63488016318205,-2.882616610945,6504.51,0.0051,0.25,20780.02,552468.0,114.60211594
418660,TIGER 미국나스닥100레버리지(합성),37620.0,-1.5440984035592777,-21.485715155848,6470.64,0.9959,0.34,37513.45,154405.0,58.31782633
482730,TIGER 미국S&P500타겟데일리커버드콜,11405.0,-0.7829491083079599,-8.154995109353,6381.0975,10.4444,0.32,11397.84,311711.0,35.61223495
488080,TIGER 반도체TOP10레버리지,36880.0,2.501389660922735,-46.648564776745,6380.24,0.0166,0.55,37191.08,5499168.0,2058.97440158
491010,TIGER 글로벌AI전력인프라액티브,25210.0,2.1061158363710004,-27.366199966658,6342.836,0.0816,0.55,25099.05,85346.0,21.52543718
252670,KODEX 200선물인버스2X,71.0,-1.3888888888888888,-31.588430535799,6303.238,0.0,0.74,70.67,4851865743.0,3405.42552442
0148J0,TIGER 코리아휴머노이드로봇산업,9330.0,2.0229633679606343,-29.367274913076,6269.76,0.0,0.53,9362.06,3490244.0,328.23121961
434060,KODEX TDF2050액티브 적격,16565.0,-0.3309265944645006,-7.627926787675,6253.2875,1.6477,0.36,16486.27,52981.0,8.79021028
277630,TIGER 코스피,73030.0,0.7379819297882613,-6.954127139373,6207.55,0.7373,0.17,73320.56,51046.0,37.51756068
484790,KODEX 미국30년국채액티브(H),8230.0,0.060790273556231005,-2.366433620119,5987.325,5.2126,0.05,8232.11,212570.0,17.4987375
251600,PLUS 고배당주채권혼합,15455.0,-0.2903225806451613,1.590311277693,5981.085,3.6656,0.25,15464.62,149577.0,23.11693517
0015B0,KoAct 미국나스닥성장기업액티브,18160.0,0.22075055187637968,-21.673009904821,5965.56,0.0,0.6,18118.26,456031.0,82.930389
489250,KODEX 미국배당다우존스,12500.0,-1.0684606252473288,-4.943908193235,5887.5,2.9181,0.08,12505.91,323040.0,40.4555102
494670,TIGER 조선TOP10,22230.0,2.3480662983425415,-16.537640696783,5713.11,0.8494,0.41,22348.43,441880.0,98.35273256
449190,KODEX 미국나스닥100(H),22225.0,-0.02249212775528565,1.673804324826,5689.6,0.5307,0.12,22205.73,124627.0,27.7006007
0019K0,TIME 미국나스닥100채권혼합50액티브,13180.0,0.6106870229007634,-8.049114860472,5647.63,0.1602,0.37,13167.52,347992.0,45.8787473
0007F0,KODEX 27-12 회사채(AA-이상)액티브,10195.0,-0.049019607843137254,1.027291329009,5574.626,1.54,0.11,10197.63,51309.0,5.23096193
466950,TIGER 글로벌AI액티브,29600.0,-0.15179625569235958,-23.399837030439,5547.04,0.1684,0.85,29559.01,32217.0,9.58752965
491620,RISE 미국테크100데일리고정커버드콜,10090.0,-1.1753183153770812,-8.948586902436,5473.825,22.0299,0.34,10077.12,715379.0,72.323581
462010,TIGER 2차전지소재Fn,5030.0,5.340314136125654,-17.676984697981,5467.61,0.2096,0.45,5056.97,3528128.0,172.95576654
0105E0,SOL 코리아고배당,12940.0,-0.8808885484488702,-0.857320466147,5337.75,4.8795,0.2,12959.88,231976.0,30.04954155
423920,TIGER 미국필라델피아반도체레버리지(합성),77800.0,-0.07064414616916062,-37.134752936792,5321.52,0.4647,0.65,77461.86,33854.0,26.46866561
451000,PLUS 종합채권(AA-이상)액티브,107195.0,-0.04196195449459157,0.185002269674,5306.1525,1.3671,0.06,107230.34,24.0,0.0257242
371160,TIGER 차이나항셍테크,6455.0,-1.3750954927425516,-18.887604794904,5296.3275,1.0503,0.16,6444.49,207190.0,13.45896684
438330,TIGER 우량회사채액티브,115625.0,-0.004324137334601747,1.238717486984,5294.46875,0.6072,0.12,115646.73,9500.0,10.9854457
496080,TIGER 코리아밸류업,32680.0,0.36855036855036855,-6.062534071535,5277.82,0.9204,0.02,32795.3,125954.0,41.35009577
315960,RISE 대형고배당10TR,79600.0,0.22664316293125158,-9.187909005479,5253.6,0.0,0.12,79790.62,55806.0,44.65486668
477050,PLUS 머니마켓액티브,53545.0,0.009338812103100485,0.883491002085,5240.9846,1.2869,0.07,53550.0,3901.0,2.08891826
455030,KODEX 미국달러SOFR금리액티브(합성),11485.0,-0.21720243266724587,-11.533043810237,5214.19,4.2794,0.18,11469.63,45016.0,5.17813332
396520,TIGER 차이나반도체FACTSET,12590.0,-1.293610348882791,-16.907174926513,5177.008,0.1926,0.58,12572.55,220392.0,27.99484658
365780,ACE 국고채10년,82310.0,0.08511673151750973,0.746737107035,5172.3604,3.2473,0.05,82306.32,4328.0,3.56209178
444200,SOL 코리아메가테크액티브,46240.0,0.9827473247433938,-11.338881384986,5155.76,0.2796,0.63,46319.18,18280.0,8.46514195
385560,RISE KIS국고채30년Enhanced,50060.0,-0.20930927937805244,-5.707221138308,5110.6254,4.8548,0.07,50167.84,21713.0,10.88021437
361580,RISE 200TR,63290.0,0.8043322449629688,-7.240090883106,5063.2,0.0,0.04,63471.68,71287.0,45.51125715
435420,TIGER 미국나스닥100채권혼합50,13835.0,-0.3242074927953891,-4.516116292384,4973.6825,1.153,0.36,13821.09,98794.0,13.67872456
463250,TIGER K방산&우주,33020.0,0.9631554808133312,-9.195868623686,4969.51,0.1685,0.51,33101.59,142587.0,47.18106495
114260,KODEX 국고채3년,61800.0,-0.02426595486532395,1.201265159021,4924.224,1.3058,0.17,61769.52,4224.0,2.61099284
0190C0,RISE 현대차고정피지컬AI,8075.0,0.8114856429463171,-34.296320974546,4893.45,0.0,0.41,8098.88,449910.0,36.39259289
476800,KODEX 한국부동산리츠인프라,4230.0,0.11834319526627218,4.606672357147,4879.305,8.4992,0.12,4242.05,169084.0,7.14563844
251350,KODEX MSCI선진국,37870.0,-1.1614250293618686,-7.644562295432,4847.36,1.3593,0.36,37915.2,13416.0,5.10489894
499660,TIGER CD금리플러스액티브(합성),1001130.0,0.007991608810748714,0.771975521003,4827.44886,2.8183,0.03,1001132.52,9958.0,99.69273619
243880,TIGER 200IT레버리지,347000.0,2.4203069657615113,-42.516626273924,4771.25,0.1338,0.72,349416.14,100284.0,349.94916539
496020,WON 전단채플러스액티브,52500.0,0.0,0.921491266725,4648.35,1.4021,0.07,52502.22,2572.0,1.35038895
490490,SOL 미국배당미국채혼합50,10730.0,-0.3714020427112349,-8.58981930775,4635.36,3.0388,0.22,10719.66,141518.0,15.19015045
448290,TIGER 미국S&P500(H),17755.0,-0.22478224220286597,4.019015217775,4616.3,0.9132,0.16,17744.7,91368.0,16.2241567
471230,KODEX 국고채10년액티브,103645.0,0.014474573000096497,0.786140270218,4598.72865,1.5577,0.03,103635.74,11176.0,11.586381
0163Y0,KoAct 코스닥액티브,9075.0,2.195945945945946,-16.357768226078,4591.95,0.0,0.51,9108.71,381710.0,34.75973723
483280,KODEX 미국AI테크TOP10타겟커버드콜,11395.0,-0.26258205689277897,-9.537511546966,4523.815,16.0704,0.48,11375.58,146792.0,16.75336687
473290,KODEX 26-12 회사채(AA-이상)액티브,10890.0,0.045934772622875514,0.745566722496,4511.727,1.7911,0.1,10889.52,35654.0,3.88265873
293180,HANARO 200,112505.0,1.5754785120982304,-7.060101297983,4500.2,0.8026,0.06,111948.61,14325.0,16.0639512
451060,1Q 200액티브,35710.0,0.8614602457280045,-7.478645415363,4499.46,1.1984,0.02,35787.35,57418.0,20.60012027
447770,TIGER 테슬라채권혼합Fn,13800.0,1.0618820944708898,-4.880632548734,4395.3,1.4628,0.33,13806.3,101045.0,13.948229
0016X0,SOL 중단기회사채(A-이상)액티브,51530.0,0.0,1.153035777946,4325.4282,1.3102,0.07,51530.1,4282.0,2.20623665
148070,KIWOOM 국고채10년,104305.0,0.03836378458734954,0.732831561626,4272.3328,3.5909,0.07,104314.79,2011.0,2.098053
0162M0,KODEX 금융채1~2년(AA-이상)PLUS액티브,10075.0,0.04965243296921549,1.160634461421,4251.65,0.0,0.1,10074.43,1190.0,0.11988945
471990,KODEX AI반도체핵심장비,25785.0,2.4637393204848004,-3.738878328966,4228.74,0.1156,0.44,25857.61,1027821.0,266.65229704
302450,RISE 코스피,72540.0,0.6451612903225806,-7.022259777719,4098.51,1.4262,0.04,72842.96,39410.0,28.79152565
474220,TIGER 미국테크TOP10타겟커버드콜,14550.0,-0.8179959100204499,-8.224387265313,4088.55,10.6724,0.59,14511.65,53674.0,7.81573368
0023A0,SOL 미국양자컴퓨팅TOP10,23217.0,1.3621480026195154,-32.266849148507,4004.9325,0.1099,0.54,23154.44,185659.0,43.1391221
385720,TIME 코스피액티브,25915.0,1.2700273544353262,-9.437883901134,3990.91,0.0,0.83,25988.63,54312.0,14.12338722
480260,TIGER 27-04회사채(A+이상)액티브,53850.0,0.009285913269570062,0.793929079557,3979.515,1.0791,0.11,53850.16,5518.0,2.97143485
426020,TIME 미국S&P500액티브,31150.0,-0.32,-11.333796932097,3924.9,0.1724,0.87,31121.01,71900.0,22.44133088
0173Y0,KODEX 미국AI광통신네트워크,10855.0,4.777992277992278,-29.963912742283,3896.945,0.0488,0.58,10846.4,1571339.0,170.69991315
241180,TIGER 일본니케이225,34140.0,-0.9286128845037724,-8.815530291829,3891.96,0.9988,0.41,34258.17,26731.0,9.1825485
0060H0,TIGER 토탈월드스탁액티브,12395.0,-0.7208650380456548,-7.653397126579,3879.635,1.6464,0.33,12360.24,71174.0,8.81857876
458250,TIGER 미국30년국채스트립액티브(합성 H),34675.0,0.44901506373117034,-5.687190749045,3840.603,0.5402,0.2,34700.06,44254.0,15.33035668
484880,SOL 금융지주플러스고배당,22775.0,-1.4922145328719723,14.522476140753,3837.5875,3.4968,0.36,22816.97,588143.0,134.32409927
091180,KODEX 자동차,27020.0,0.07407407407407407,-23.539732390937,3796.31,2.6397,0.46,27118.95,99559.0,26.91793593
132030,KODEX 골드선물(H),24575.0,-0.40526849037487334,1.350641149731,3735.4,0.5232,0.73,24601.75,98812.0,24.17932622
385550,RISE 단기채권알파액티브,114215.0,0.008756184054988837,0.809270405442,3705.1346,1.797,0.07,114214.03,6320.0,7.21862605
439860,KODEX ESG종합채권(A-이상)액티브,113700.0,-0.06591957811470006,1.023082372587,3696.387,1.703,0.09,113711.94,151.0,0.17168725
469070,RISE AI&로봇,11015.0,0.593607305936073,-25.216214497261,3695.5325,0.0914,0.46,11050.28,136041.0,15.07603391
476760,ACE 미국30년국채액티브,8655.0,-0.2880184331797235,-14.538754577576,3661.065,4.5691,0.12,8634.34,271631.0,23.51798008
310960,TIGER 200TR,64990.0,0.6894414749399643,-7.106369103829,3639.44,0.0,0.12,65238.15,63734.0,41.71041797
0046A0,TIGER 미국초단기(3개월이하)국채,9240.0,-0.6451612903225806,-11.548345915937,3580.5,3.6965,0.14,9239.78,406157.0,37.5903586
0167Z0,KODEX 미국우주항공,7655.0,3.3063427800269904,-39.197639739602,3578.7125,0.1083,0.59,7598.01,316911.0,24.27470382
474590,WON 반도체밸류체인액티브,45075.0,2.002715546503734,-4.539823560459,3560.925,0.0,0.37,45161.71,32992.0,14.86729108
0131V0,1Q 미국우주항공테크,10890.0,0.27624309392265195,-22.792949257868,3544.695,0.1104,0.54,10838.95,58327.0,6.36247093
0040Y0,SOL 팔란티어커버드콜OTM채권혼합,7860.0,-0.5063291139240507,-0.807065991148,3540.93,28.2219,0.44,7853.11,325350.0,25.55470906
462900,KoAct 바이오헬스케어액티브,13310.0,0.11282437006393381,-11.167888114939,3513.84,0.0,0.57,13352.7,763593.0,101.77063928
0182R0,1Q K반도체TOP2+,10855.0,1.4485981308411215,-16.099537289711,3511.5925,0.0,0.2,10888.88,1317072.0,144.13372002
279530,KODEX 고배당주,17700.0,-0.7847533632286996,5.47341900203,3504.6,4.0956,0.36,17745.52,195593.0,34.64583175
0080G0,KODEX 방산TOP10,10010.0,0.8056394763343404,-8.97387920754,3443.44,0.0505,0.52,10037.36,1177419.0,118.27812134
448300,TIGER 미국나스닥100(H),22940.0,-0.04357298474945534,1.559503018675,3441.0,0.4968,0.18,22918.18,56949.0,13.06623695
385510,KODEX 신재생에너지액티브,39640.0,5.243594849329616,-8.445791742494,3428.86,0.0264,0.56,39807.9,71200.0,27.98145566
0052D0,TIGER 코리아배당다우존스,15505.0,-0.5771080474511061,1.36900797507,3395.595,4.1663,0.3,15559.88,61872.0,9.61329784
0043Y0,TIME 차이나AI테크액티브,19285.0,-0.3616636528028933,-18.011004009292,3394.16,0.0405,0.92,19286.02,63279.0,12.26096051
442570,RISE TDF2050액티브 적격,17145.0,-0.5221932114882507,-6.609236269361,3386.1375,0.9399,0.08,17046.85,88639.0,15.20837701
0144L0,KODEX 미국성장커버드콜액티브,9210.0,-0.7008086253369272,-10.000017861481,3361.65,8.4971,0.51,9196.32,127399.0,11.74640777
472170,TIGER 미국테크TOP10채권혼합,13730.0,-0.39898440333696045,-4.624590253547,3322.66,0.37,0.33,13707.15,35373.0,4.8571849
0026S0,1Q 미국S&P500,12445.0,-0.8366533864541833,-8.230909920874,3310.37,0.9681,0.13,12438.13,311189.0,38.79538513
0228G0,ACE 반도체Plus전략산업,10420.0,1.1159631246967492,,3287.51,0.0,0.0,10463.03,570769.0,59.74170934
439870,KODEX 국고채30년액티브,86900.0,0.08061729816883566,-3.837166154492,3281.344,1.9636,0.07,86897.24,3116.0,2.70845385
448630,RISE 삼성그룹Top3채권혼합,15380.0,0.6215243702976775,2.232325173249,3275.94,0.0718,0.27,15424.31,99521.0,15.24568168
453810,KODEX 인도Nifty50,11085.0,-1.4228546020453534,-9.879459127247,3253.4475,1.5211,0.27,11125.17,92222.0,10.27778532
190620,ACE 단기통안채,102065.0,0.004899078973153047,0.717525435251,3242.60505,2.5282,0.09,102061.38,24807.0,25.31923214
456880,ACE 미국달러SOFR금리(합성),11750.0,-0.6762468300929839,-11.529961331611,3240.65,0.0085,0.08,11752.54,51355.0,6.0446631
270810,RISE 코스닥150,13960.0,2.3835716905023836,-12.604105396046,3191.256,0.0729,0.05,14034.97,198606.0,27.70844762
0210A0,ACE K반도체TOP2+,7350.0,1.5193370165745856,,3164.175,0.0,0.4,7369.99,1769062.0,130.86631993
0052S0,1Q 미국S&P500미국채혼합50액티브,11200.0,-0.7092198581560284,-10.00301243761,3147.2,1.6544,0.28,11191.12,152773.0,17.14032195
0098F0,KODEX 원자력SMR,17485.0,1.3623188405797102,5.108506276135,3042.39,0.3353,0.51,17519.53,1729893.0,310.00102825
0094K0,TIGER 28-04 회사채(A+이상)액티브,99725.0,-0.01503910166432725,1.318762406741,3038.62075,0.0,0.12,99719.79,1557.0,1.55265295
485540,KODEX 미국AI테크TOP10,14790.0,-0.40404040404040403,-9.801757073824,3024.555,0.4037,0.37,14761.47,143870.0,21.31211351
0008S0,TIGER 미국배당다우존스타겟데일리커버드콜,9645.0,-0.9753593429158111,-5.011801850688,3014.0625,11.8886,0.33,9647.1,299347.0,28.93546335
0111P0,1Q 미국나스닥100미국채혼합50액티브,10460.0,-0.6647673314339981,-11.061963095842,3002.02,0.8259,0.17,10453.07,123140.0,12.90368634
483320,ACE 엔비디아밸류체인액티브,24605.0,0.7163323782234957,-13.633803517941,3001.81,0.2347,0.54,24591.09,533279.0,131.45668684
489030,PLUS 고배당주위클리커버드콜,6370.0,-0.46875,0.052875999089,2933.385,23.7241,0.37,6369.82,445293.0,28.26308449
136340,RISE 중기우량회사채,104170.0,-0.023993473775133164,1.074480598617,2929.2604,2.7144,0.1,104196.54,149.0,0.15524785
433330,SOL 미국S&P500,21240.0,-0.8403361344537815,-8.204846942499,2909.88,0.9113,0.08,21227.09,95360.0,20.2977314
091170,KODEX 은행,16390.0,-1.5615615615615615,15.693239707053,2909.225,3.6561,0.31,16424.18,686789.0,112.74436489
454780,KIWOOM 종합채권(AA-이상)액티브,99540.0,0.0050233586175717085,0.123532709436,2901.591,3.0428,0.04,99570.61,13814.0,13.7534135
475300,SOL 반도체전공정,22600.0,3.14924691921497,2.527875291759,2892.8,0.1817,0.51,22698.49,889501.0,202.9133377
123320,TIGER 레버리지,114995.0,1.684499071535945,-27.356328463807,2874.875,0.2656,0.04,115148.22,125519.0,145.63223207
307520,TIGER 지주회사,22990.0,0.5686789151356081,0.64827014864,2862.255,1.2751,0.55,23094.45,347415.0,79.97552887
497880,SOL CD금리&머니마켓액티브,50060.0,0.0,0.87575625638,2859.4272,3.1168,0.07,50060.78,60605.0,30.34022552
475080,KODEX 테슬라커버드콜채권혼합액티브,7830.0,0.5780346820809249,-4.941814454279,2854.035,16.4994,0.48,7842.91,90674.0,7.10187472
471780,TIGER 코리아테크액티브,36725.0,2.3265533574811927,-9.681507899616,2846.1875,0.0139,0.78,36836.44,131219.0,48.57401762
273140,KODEX 단기변동금리부채권액티브,114780.0,0.013070186903672723,0.63357485254,2801.7798,2.5138,0.17,114787.47,3763.0,4.31942935
481190,SOL 미국테크TOP10,16325.0,-0.7598784194528876,-10.028135618662,2799.7375,0.2307,0.14,16279.43,71829.0,11.73738565
461490,RISE 글로벌자산배분액티브,14480.0,-0.1723543605653223,-3.666678827933,2794.64,0.7781,0.07,14465.08,26903.0,3.89458955
0038A0,KODEX 미국휴머노이드로봇,14650.0,0.06830601092896176,-18.981199821304,2776.175,0.3498,0.54,14616.26,48943.0,7.17444145
441680,TIGER 미국나스닥100커버드콜(합성),10435.0,-0.47687172150691465,-7.29217215408,2744.405,12.7089,0.46,10462.23,51542.0,5.37639853
453870,TIGER 인도니프티50,10870.0,-1.3611615245009074,-11.123562510195,2712.065,1.259,0.32,10877.3,40448.0,4.41847544
473330,SOL 미국30년국채커버드콜(합성),7720.0,-0.25839793281653745,-14.303959717959,2705.86,13.0503,0.35,7736.37,88855.0,6.86052466
0119H0,KODEX 28-12 회사채(AA-이상)액티브,9935.0,0.0,1.199055596725,2702.32,0.4933,0.1,9935.57,7151.0,0.71043685
0094M0,RISE 코리아밸류업위클리고정커버드콜,18010.0,0.2504870581686613,-3.126349922013,2692.495,20.4051,0.33,18038.92,703925.0,127.10743659
213610,KODEX 삼성그룹밸류,22530.0,-0.0665335994677312,-5.761438657231,2681.07,0.993,0.12,22628.67,12087.0,2.73089748
228790,TIGER 화장품,4290.0,-1.492537313432836,36.33451557384,2656.368,0.6641,0.55,4300.29,8562512.0,370.07976951
245710,ACE 베트남VN30(합성),28155.0,0.19572953736654805,-12.431959829105,2646.57,0.3109,0.77,28616.84,31450.0,8.88352161
196230,RISE 단기통안채,116965.0,-0.004274600324869625,0.639445649786,2644.57865,1.2463,0.15,117006.07,846.0,0.98954422
139230,TIGER 200 중공업,13500.0,2.0793950850661624,-12.525873455406,2637.9,0.8548,0.43,13566.3,85336.0,11.59656668
0183V0,KIWOOM 삼성전자&SK하이닉스채권혼합50,12080.0,1.0455876202425762,0.574586969732,2621.36,5.074,0.09,12100.86,619722.0,75.08176891
0162Y0,TIME 코스닥액티브,7535.0,2.8668941979522184,-18.108392089194,2595.8075,0.0,0.81,7566.77,253294.0,19.11677813
423170,SOL 글로벌AI반도체탑픽액티브,58175.0,0.4923130074278805,-8.374915001058,2594.605,0.4331,0.66,58169.39,9861.0,5.78035062
364970,TIGER 바이오TOP10,7015.0,0.07132667617689016,9.188472055232,2574.505,0.6418,0.43,7047.99,693170.0,48.44368705
409820,KODEX 미국나스닥100레버리지(합성 H),20005.0,0.10007505629221916,1.461775601825,2560.64,0.6095,0.39,19967.79,42647.0,8.52878652
471040,KoAct 글로벌AI&로봇액티브,28115.0,0.8971828458639871,-21.427603912988,2558.465,0.0,0.58,28084.49,32599.0,9.20519913
472920,HK 종합채권(AA-이상)액티브,98040.0,-0.05097359567743909,0.182387136278,2544.138,7.5198,0.05,98036.94,7.0,0.00686315
495230,KoAct 코리아밸류업액티브,31500.0,0.5426109160548994,-10.239311077424,2504.25,1.9309,0.51,31594.03,37241.0,11.79757095
0053L0,TIGER 차이나휴머노이드로봇,9142.0,-0.6304347826086957,-31.73051095504,2477.482,0.8142,0.6,9136.22,261092.0,24.0178256
421320,PLUS 우주항공,26455.0,1.5937019969278035,-25.04009300883,2473.5425,0.2302,0.51,26533.15,28452.0,7.53288984
363580,KODEX 200IT TR,57165.0,1.266607617360496,-9.363231525526,2458.095,0.0,0.18,57273.78,81285.0,46.66172664
448540,ACE 엔비디아채권혼합,26410.0,-0.8447531443589262,-0.014111438522,2429.72,0.8746,0.13,26415.08,22493.0,5.94386797
483340,ACE 구글밸류체인액티브,21465.0,1.5133601324190116,-19.887366755097,2425.545,0.3756,0.53,21416.44,102388.0,22.05726867
388420,RISE 비메모리반도체액티브,27365.0,2.1082089552238807,-17.503946647407,2424.539,0.2047,0.56,27458.97,53908.0,14.84054014
