종목코드,종목명,현재가,NAV,3개월수익률,거래량,거래대금,시가총액(억),등락률
069500,KODEX 200,110355,110570.0,-15.2537,26775118,3017490,256244,-0.42
360750,TIGER 미국S&P500,25635,25735.0,-10.8243,35601186,912823,201632,-0.1
133690,TIGER 미국나스닥100,175690,175859.0,-14.2709,5543034,975844,113882,-0.13
102110,TIGER 200,110620,110827.0,-15.0561,14479953,1636450,103540,-0.37
379800,KODEX 미국S&P500,23305,23393.0,-10.7867,21503581,501213,99839,-0.06
396500,TIGER 반도체TOP10,37235,37297.0,-25.1943,13046340,498869,99362,0.45
379810,KODEX 미국나스닥100,26270,26293.0,-14.2131,21844894,575078,90382,-0.11
488770,KODEX 머니마켓액티브,105460,105459.0,0.856,513198,54120,79889,0.01
278530,KODEX 200TR,39975,40044.0,-15.1743,1115389,45564,78311,-0.47
459580,KODEX CD금리액티브(합성),1074120,1074318.0,0.7243,739206,793994,65328,0.01
122630,KODEX 레버리지,112065,112331.0,-40.4494,17250738,2015360,62252,-0.87
498400,KODEX 200타겟위클리커버드콜,20875,20883.0,-15.5782,7760803,165196,59953,0.1
091160,KODEX 반도체,131550,131829.0,-16.5289,1736917,234327,57553,0.27
0167A0,SOL AI반도체TOP2플러스,17795,17837.0,-21.1577,14808035,270988,56650,-1.03
381180,TIGER 미국필라델피아반도체나스닥,41410,41052.0,-23.2885,1664998,69308,56090,0.49
229200,KODEX 코스닥150,13730,13809.0,-20.0798,23315563,327053,46373,-2.14
148020,RISE 200,111205,111404.0,-15.2091,818055,93039,45205,-0.39
310970,TIGER MSCI Korea TR,49435,49420.0,-15.2575,14984,754,44838,-0.05
458730,TIGER 미국배당다우존스,14655,14779.0,-6.9,2462521,36066,42280,-0.17
0162Z0,RISE 삼성전자SK하이닉스채권혼합50,13680,13702.0,-4.844,8630935,119528,41943,0.22
395160,KODEX AI반도체TOP2플러스,40560,40644.0,-16.1724,5485954,228746,41290,-0.7
411060,ACE KRX금현물,26690,26663.0,-11.6029,783269,20988,39821,0.09
360200,ACE 미국S&P500,25920,26016.0,-10.7991,1224194,31705,38880,-0.06
381170,TIGER 미국테크TOP10 INDXX,30250,30298.0,-12.9662,534434,16174,37389,-0.3
395270,HANARO Fn K-반도체,57695,57791.0,-16.2054,1587514,94122,36406,-0.73
423160,KODEX KOFR금리액티브(합성),110725,110719.0,0.6885,62284,6896,35734,0.0
357870,TIGER CD금리투자KIS(합성),58020,58020.0,0.7554,203793,11824,35531,0.0
273130,KODEX 종합채권(AA-이상)액티브,109825,109796.0,-0.1909,15186,1668,34240,-0.01
233740,KODEX 코스닥150레버리지,6615,6601.0,-45.6265,58327358,402210,34107,-4.13
367380,ACE 미국나스닥100,30205,30230.0,-14.1611,365238,11040,33981,-0.1
102780,KODEX 삼성그룹,26275,26306.0,-15.2164,392165,10527,33790,-1.76
0043B0,TIGER 머니마켓액티브,103590,103590.0,0.8913,119214,12349,33047,0.02
487240,KODEX AI전력핵심설비,35400,35456.0,-15.7611,3058137,111345,30940,-3.05
455890,RISE 머니마켓액티브,55505,55506.0,0.8265,121013,6716,29224,0.01
139260,TIGER 200 IT,139165,139277.0,-18.2018,319772,45615,27583,-1.23
0193T0,KODEX SK하이닉스단일종목레버리지,11120,11230.0,-52.6555,36678835,430322,26149,1.41
472150,TIGER 배당커버드콜액티브,20647,20663.0,-13.7859,5545027,116542,26065,-0.14
481050,KODEX CD1년금리플러스액티브(합성),1022280,1022281.0,0.7799,36724,37542,25117,0.01
426030,TIME 미국나스닥100액티브,45325,45212.0,-22.2404,639526,29224,24630,0.22
161510,PLUS 고배당주,25350,25400.0,-2.7441,824747,21042,24230,-0.78
278540,KODEX MSCI Korea TR,39340,39342.0,-15.1744,41718,1664,24115,-0.18
449170,TIGER KOFR금리액티브(합성),111810,111805.0,0.6708,45536,5091,24037,0.01
486290,TIGER 미국나스닥100타겟데일리커버드콜,10230,10233.0,-14.3047,3030844,31021,23749,-0.15
385540,RISE 종합채권(A-이상)액티브,102915,102912.0,-0.1117,3122,321,20841,0.02
292150,TIGER 코리아TOP10,38880,38952.0,-15.0887,573875,22802,20840,0.1
456600,TIME 글로벌AI인공지능액티브,57200,57316.0,-17.7835,207185,11995,20764,-1.02
284430,KODEX 200미국채혼합50,20785,20795.0,-13.4827,569837,11946,20137,-0.07
294400,KIWOOM 200TR,145000,145134.0,-15.1355,326717,48390,18560,-0.36
214980,KODEX 단기채권PLUS,114680,114692.0,0.7359,24362,2793,18091,0.01
442580,PLUS 글로벌HBM반도체,103170,102906.0,-14.4491,837875,88025,17570,0.66
105190,ACE 200,110695,110825.0,-15.3889,138560,15649,17324,-0.33
305720,KODEX 2차전지산업,14465,14492.0,-17.2385,3610992,53326,16852,-2.49
441640,KODEX 미국배당커버드콜액티브,12400,12449.0,-8.2147,828659,10257,16771,-0.12
477080,RISE CD금리액티브(합성),107520,107521.0,0.7119,7859,844,16681,0.01
0193W0,KODEX 삼성전자단일종목레버리지,12535,12608.0,-50.8117,10559987,137593,15945,-0.32
0177N0,KODEX 삼성전자SK하이닉스채권혼합50,14440,14463.0,-4.6991,5700474,83333,15725,0.17
0195S0,TIGER SK하이닉스단일종목레버리지,9460,9533.0,-52.9695,19528392,195811,15704,1.67
446770,ACE 글로벌반도체TOP4 Plus,77690,77232.0,-16.0733,125326,9773,15616,0.69
368590,RISE 미국나스닥100,29315,29336.0,-14.1159,346331,10167,15508,-0.1
329200,TIGER 리츠부동산인프라,4040,4049.0,7.0339,2059569,8324,15423,0.0
152100,PLUS 200,112095,112259.0,-15.1762,451533,51538,15245,-0.32
226490,KODEX 코스피,71310,71484.0,-14.716,574451,41444,14904,-0.48
487230,KODEX 미국AI전력핵심인프라,19510,19298.0,-27.0536,1393111,27239,14886,0.57
453850,ACE 미국30년국채액티브(H),7145,7159.0,-3.114,876518,6274,14869,0.0
379780,RISE 미국S&P500,22425,22500.0,-10.715,173667,3890,14778,-0.07
466920,SOL 조선TOP3플러스,27605,27632.0,-21.7441,904807,25519,14644,-0.77
091230,TIGER 반도체,139005,139281.0,-16.061,197660,28222,13901,0.37
232080,TIGER 코스닥150,14010,14082.0,-20.3173,14449163,206608,13298,-2.13
157450,TIGER 단기통안채,112590,112586.0,0.6346,7292,820,12967,0.01
448330,KODEX 삼성전자채권혼합,17500,17555.0,-3.3193,664977,11704,12933,0.14
475630,TIGER CD1년금리액티브(합성),1076545,1076546.0,0.7812,98324,105850,12830,0.01
436140,SOL 종합채권(AA-이상)액티브,106145,106144.0,-0.1035,293,31,12658,-0.04
390390,KODEX 미국반도체,52255,51838.0,-19.4054,1354414,71019,12411,0.49
438080,ACE 미국S&P500미국채혼합50액티브,13685,13704.0,-11.0359,326687,4465,12070,-0.73
0072R0,TIGER KRX금현물,12765,12742.0,-11.381,817022,10450,11820,-0.04
469150,ACE AI반도체TOP3+,60430,60475.0,-19.8746,686678,42479,11814,0.63
494890,KODEX 200액티브,31830,31873.0,-15.2112,142948,4639,10886,-0.38
0183J0,TIGER 미국우주테크,7352,7345.0,-52.3656,1488349,10986,10807,0.03
0139F0,TIGER 12월자동연장금융채(AA-이상)액티브,102165,102161.0,0.7743,106,10,10807,0.0
356540,ACE 종합채권(AA-이상)액티브,101225,101210.0,0.0,202,20,10723,0.01
445290,KODEX 로봇액티브,30610,30679.0,-27.4255,277328,8659,10668,-2.45
497570,TIGER 미국필라델피아AI반도체나스닥,21020,20872.0,-18.6555,540219,11417,10542,0.43
451540,TIGER 종합채권(AA-이상)액티브,52775,52801.0,-0.1608,10029,529,10435,-0.03
455850,SOL AI반도체소부장,24950,25013.0,-14.64,1845463,47467,10417,-0.72
465580,ACE 미국빅테크TOP7 Plus,23830,23879.0,-9.5112,300315,7155,10390,-0.21
449180,KODEX 미국S&P500(H),17170,17229.0,2.0484,531594,9150,10345,-0.29
479520,RISE KOFR금리액티브(합성),106425,106425.0,0.6622,2536,269,10331,0.02
295040,SOL 200TR,41420,41463.0,-15.1791,98512,4175,10314,-0.37
494310,KODEX 반도체레버리지,82005,82540.0,-46.6115,3950965,341183,10292,0.14
446720,SOL 미국배당다우존스,13435,13548.0,-6.9014,250949,3372,10211,-0.22
469830,SOL 초단기채권액티브,54407,54409.0,0.862,147946,8049,10046,0.0
494300,KODEX 미국나스닥100데일리커버드콜OTM,8755,8761.0,-17.9521,1283320,11236,9998,-0.06
0195R0,TIGER 삼성전자단일종목레버리지,11440,11495.0,-51.325,6438902,76491,9921,-0.35
449450,PLUS K방산,51150,51165.0,-16.2738,215482,11188,9898,-0.68
0117V0,TIGER 코리아AI전력기기TOP3플러스,18465,18495.0,-14.6099,1543179,29312,9897,-3.15
237350,KODEX 코스피100,88230,88315.0,-15.4955,231724,20873,9882,-0.19
315930,KODEX Top5PlusTR,81580,81653.0,-16.139,25316,2101,9790,-0.63
495050,RISE 코리아밸류업,32720,32743.0,-13.816,275214,9168,9685,-0.37
479080,1Q 머니마켓액티브,53790,53795.0,0.8342,101082,5437,9611,0.01
402970,ACE 미국배당다우존스,14915,15048.0,-7.0115,202140,3015,9516,-0.23
0117L0,KODEX 26-12 금융채(AA-이상)액티브,10165,10160.0,0.6934,4412,44,9217,0.0
305540,TIGER 2차전지테마,18450,18480.0,-15.0991,415675,7826,9207,-2.2
438100,ACE 미국나스닥100미국채혼합50액티브,14815,14817.0,-13.222,295387,4370,9141,0.1
475720,RISE 200위클리커버드콜,12692,12694.0,-13.1799,751239,9620,8440,0.02
466940,TIGER 은행고배당플러스TOP10,27120,27162.0,5.0466,677508,18476,8380,-0.91
0177R0,TIGER 반도체TOP10커버드콜액티브,11555,11533.0,-18.5428,2376810,28016,8331,0.04
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,11795,11795.0,0.2142,1383617,16397,8233,-0.97
0048J0,KODEX 미국머니마켓액티브,13415,13414.0,-12.1226,389946,5215,8223,0.3
487340,ACE 머니마켓액티브,105915,105912.0,0.8619,11467,1214,8104,0.01
0219E0,KODEX 200커버드콜액티브,8500,8504.0,,6790286,58755,8101,-0.06
069660,KIWOOM 200,110360,110524.0,-15.2852,166144,18736,8056,-0.36
153130,KODEX 단기채권,113350,113342.0,0.6557,8638,979,8056,0.02
441800,TIME Korea플러스배당액티브,29255,29318.0,-15.4077,241758,7181,8045,-0.36
144600,KODEX 은선물(H),10710,10739.0,-9.6228,936519,10146,7872,0.47
476550,TIGER 미국30년국채커버드콜액티브(H),6760,6777.0,-3.4778,1423293,9658,7713,0.0
0025N0,TIGER TDF2045 적격,11770,11808.0,-8.8975,165353,1947,7692,-0.04
490590,RISE 미국AI밸류체인데일리고정커버드콜,13800,13796.0,-18.9393,376223,5211,7645,-0.14
481060,KODEX 미국30년국채타겟커버드콜(합성 H),7440,7474.0,-2.1973,813579,6059,7645,0.13
272580,TIGER 단기채권액티브,57120,57117.0,0.714,21075,1203,7594,0.0
457480,ACE 테슬라밸류체인액티브,17865,17862.0,-26.024,391284,7013,7405,-0.08
0061Z0,RISE 단기특수은행채액티브,51015,51018.0,0.7206,918,46,7208,0.0
434730,HANARO 원자력iSelect,60805,60925.0,-10.7972,220197,13671,7145,-0.47
462330,KODEX 2차전지산업레버리지,1006,1007.0,-41.2452,79521481,83580,7101,-4.82
364980,TIGER 2차전지TOP10,10135,10156.0,-12.1417,3311603,34191,6993,-2.74
456610,TIGER 미국달러SOFR금리액티브(합성),58365,58434.0,-12.0547,23872,1390,6916,0.19
102970,KODEX 증권,18280,18325.0,-27.2258,672360,12433,6901,0.11
458760,TIGER 미국배당다우존스타겟커버드콜2호,10700,10792.0,-6.2728,237562,2540,6880,-0.28
371460,TIGER 차이나전기차SOLACTIVE,9500,9520.0,-28.3649,217511,2075,6855,-1.66
290130,RISE ESG사회책임투자,48210,48248.0,-14.4361,160990,7930,6846,-0.32
495850,KODEX 코리아밸류업,32410,32484.0,-14.3018,172395,5670,6822,-0.51
0167B0,SOL 200타겟위클리커버드콜,11935,11959.0,-15.3143,1457780,17725,6815,-0.08
367760,RISE 네트워크인프라,58205,58301.0,-24.4213,171890,10235,6810,-1.76
114800,KODEX 인버스,993,994.0,-0.7029,851695783,830246,6702,0.4
0127P0,ACE 미국대형성장주액티브,10220,10255.0,-13.9468,260514,2670,6658,-0.1
314250,KODEX 미국빅테크10(H),62645,62798.0,5.5586,31686,1992,6609,-0.47
329750,TIGER 미국달러단기채권액티브,12710,12715.0,-12.3705,460495,5840,6588,0.24
138540,TIGER 현대차그룹플러스,50270,50337.0,-27.5358,75575,3853,6565,-1.38
418660,TIGER 미국나스닥100레버리지(합성),38075,38116.0,-28.028,199532,7613,6511,-0.12
482730,TIGER 미국S&P500타겟데일리커버드콜,11495,11538.0,-10.7808,409295,4704,6431,-0.04
0091P0,TIGER 코리아원자력,18540,18565.0,-6.9901,6654907,124956,6424,3.98
488080,TIGER 반도체TOP10레버리지,35950,36063.0,-57.4128,8804588,333683,6399,0.6
434060,KODEX TDF2050액티브 적격,16620,16559.0,-10.3888,88898,1477,6274,-0.03
0148J0,TIGER 코리아휴머노이드로봇산업,9145,9168.0,-33.6396,3129601,29188,6264,-2.61
252670,KODEX 200선물인버스2X,72,72.0,-18.1819,4081628627,284859,6243,0.0
491010,TIGER 글로벌AI전력인프라액티브,24690,24389.0,-31.4541,296439,7338,6214,0.53
0101N0,RISE AI전력인프라,19650,19652.0,-7.7949,242120,4846,6170,-2.0
277630,TIGER 코스피,72500,72540.0,-14.6167,82345,6065,6163,-0.34
251600,PLUS 고배당주채권혼합,15500,15498.0,-0.2852,215973,3357,5999,-0.16
484790,KODEX 미국30년국채액티브(H),8225,8233.0,-3.1771,391637,3225,5984,0.18
489250,KODEX 미국배당다우존스,12625,12737.0,-6.9377,492357,6215,5946,-0.16
0015B0,KoAct 미국나스닥성장기업액티브,18035,18041.0,-27.0282,553460,10064,5870,0.0
449190,KODEX 미국나스닥100(H),22220,22233.0,-1.924,188687,4209,5666,-0.31
0019K0,TIME 미국나스닥100채권혼합50액티브,13100,13100.0,-10.7289,352183,4623,5600,-0.04
494670,TIGER 조선TOP10,21740,21753.0,-21.4465,408469,9056,5587,-0.91
466950,TIGER 글로벌AI액티브,29540,29455.0,-29.3474,92064,2751,5548,-0.4
0007F0,KODEX 27-12 회사채(AA-이상)액티브,10195,10197.0,0.99,36149,368,5541,-0.05
491620,RISE 미국테크100데일리고정커버드콜,10200,10208.0,-13.0781,534754,5461,5452,0.1
0105E0,SOL 코리아고배당,13025,13035.0,-3.6083,256913,3368,5386,-0.95
371160,TIGER 차이나항셍테크,6540,6544.0,-19.1427,238986,1570,5366,-1.58
438330,TIGER 우량회사채액티브,115630,115670.0,1.1329,3947,456,5318,0.03
451000,PLUS 종합채권(AA-이상)액티브,107255,107190.0,-0.1769,0,0,5309,0.0
423920,TIGER 미국필라델피아반도체레버리지(합성),77585,76409.0,-48.0331,136191,10681,5307,1.32
496080,TIGER 코리아밸류업,32560,32583.0,-14.0736,598105,19735,5258,-0.34
477050,PLUS 머니마켓액티브,53540,53546.0,0.8666,7438,398,5240,0.0
455030,KODEX 미국달러SOFR금리액티브(합성),11530,11530.0,-12.0881,78069,897,5235,0.13
315960,RISE 대형고배당10TR,79300,79414.0,-17.1871,66339,5356,5234,-0.35
396520,TIGER 차이나반도체FACTSET,12690,12739.0,-17.8096,546563,7027,5228,-1.97
462010,TIGER 2차전지소재Fn,4770,4771.0,-23.9876,2565091,12539,5178,-2.25
365780,ACE 국고채10년,82275,82312.0,-0.0183,4194,345,5170,0.08
385560,RISE KIS국고채30년Enhanced,50250,50156.0,-6.818,16986,854,5130,0.16
444200,SOL 코리아메가테크액티브,45740,45781.0,-18.407,40756,1900,5100,-1.21
361580,RISE 200TR,62750,62863.0,-15.2746,39766,2554,5020,-0.46
435420,TIGER 미국나스닥100채권혼합50,13870,13875.0,-6.7026,301587,4184,4972,-0.07
463250,TIGER K방산&우주,32690,32690.0,-14.8942,266679,8826,4936,-0.24
114260,KODEX 국고채3년,61825,61816.0,1.0873,8906,550,4926,0.0
251350,KODEX MSCI선진국,38300,38351.0,-9.8695,16643,636,4902,0.04
476800,KODEX 한국부동산리츠인프라,4220,4253.0,1.1533,304594,1285,4868,0.24
0190C0,RISE 현대차고정피지컬AI,8010,8012.0,-38.2342,626731,5106,4854,-2.97
499660,TIGER CD금리플러스액티브(합성),1001045,1001045.0,0.7714,19913,19933,4827,0.01
243880,TIGER 200IT레버리지,338810,339021.0,-50.2145,165355,58907,4659,-2.36
490490,SOL 미국배당미국채혼합50,10775,10855.0,-10.6054,235040,2528,4655,0.05
496020,WON 전단채플러스액티브,52500,52497.0,0.9228,5517,289,4648,0.02
448290,TIGER 미국S&P500(H),17790,17849.0,1.8012,98863,1762,4608,-0.31
471230,KODEX 국고채10년액티브,103640,103581.0,0.1062,9141,948,4591,0.03
483280,KODEX 미국AI테크TOP10타겟커버드콜,11425,11438.0,-13.3365,159992,1827,4524,-0.22
473290,KODEX 26-12 회사채(AA-이상)액티브,10885,10889.0,0.7866,16972,184,4510,-0.05
0163Y0,KoAct 코스닥액티브,8845,8876.0,-23.527,469053,4245,4489,-1.94
451060,1Q 200액티브,35390,35444.0,-15.7562,122376,4418,4459,-0.25
293180,HANARO 200,110735,110870.0,-15.19,67221,7576,4429,-0.37
447770,TIGER 테슬라채권혼합Fn,13650,13675.0,-6.9657,117812,1608,4354,-0.11
0016X0,SOL 중단기회사채(A-이상)액티브,51530,51529.0,1.1086,10171,524,4325,0.0
148070,KIWOOM 국고채10년,104325,104327.0,0.0911,7293,761,4273,0.06
0162M0,KODEX 금융채1~2년(AA-이상)PLUS액티브,10070,10074.0,1.0526,543,5,4250,-0.1
474220,TIGER 미국테크TOP10타겟커버드콜,14660,14685.0,-10.5305,61558,902,4119,-0.34
471990,KODEX AI반도체핵심장비,25065,25105.0,-13.4976,1317194,33995,4111,0.0
302450,RISE 코스피,72075,72064.0,-14.7109,6443,472,4072,-0.39
480260,TIGER 27-04회사채(A+이상)액티브,53845,53847.0,0.7297,25404,1367,3979,0.02
385720,TIME 코스피액티브,25630,25706.0,-17.1617,76765,2006,3973,-0.66
241180,TIGER 일본니케이225,34555,34536.0,-10.0131,31861,1109,3939,0.26
426020,TIME 미국S&P500액티브,31225,31308.0,-15.0198,52764,1650,3909,-0.11
0060H0,TIGER 토탈월드스탁액티브,12480,12513.0,-10.021,54000,673,3906,-0.04
0023A0,SOL 미국양자컴퓨팅TOP10,22900,22726.0,-38.0998,192112,4421,3904,0.86
484880,SOL 금융지주플러스고배당,23110,23158.0,4.6069,684564,15925,3882,-0.79
458250,TIGER 미국30년국채스트립액티브(합성 H),34495,34598.0,-6.1106,52882,1831,3821,0.0
091180,KODEX 자동차,26980,27018.0,-28.4261,122858,3365,3804,-2.37
132030,KODEX 골드선물(H),24680,24687.0,-1.7345,84056,2085,3727,0.14
439860,KODEX ESG종합채권(A-이상)액티브,113775,113721.0,0.9139,1282,145,3699,0.04
385550,RISE 단기채권알파액티브,114205,114201.0,0.8295,4741,541,3693,-0.04
0173Y0,KODEX 미국AI광통신네트워크,10325,10227.0,-35.8012,851781,8862,3686,0.63
469070,RISE AI&로봇,10925,10945.0,-29.2968,265956,2955,3665,-2.54
476760,ACE 미국30년국채액티브,8680,8690.0,-15.677,524389,4545,3628,0.29
310960,TIGER 200TR,64490,64610.0,-15.226,45190,2979,3547,-0.36
0040Y0,SOL 팔란티어커버드콜OTM채권혼합,7905,7918.0,-1.6419,294656,2328,3545,-0.13
0046A0,TIGER 미국초단기(3개월이하)국채,9295,9299.0,-12.258,801233,7431,3527,0.22
0131V0,1Q 미국우주항공테크,10840,10860.0,-28.0557,106447,1155,3518,-0.18
279530,KODEX 고배당주,17835,17856.0,1.0707,157433,2820,3513,-0.53
462900,KoAct 바이오헬스케어액티브,13305,13351.0,-20.6294,741497,9972,3513,-2.31
474590,WON 반도체밸류체인액티브,44060,44113.0,-13.1175,54012,2445,3481,-0.79
0182R0,1Q K반도체TOP2+,10725,10745.0,-24.669,2120017,23364,3459,-0.79
0080G0,KODEX 방산TOP10,9915,9912.0,-14.7508,2383159,23835,3431,-0.15
448300,TIGER 미국나스닥100(H),22940,22947.0,-1.9486,94030,2164,3430,-0.3
0052D0,TIGER 코리아배당다우존스,15595,15630.0,-3.751,79487,1248,3415,-0.7
442570,RISE TDF2050액티브 적격,17235,17117.0,-9.3985,120426,2077,3404,-0.32
0167Z0,KODEX 미국우주항공,7380,7379.0,-44.1352,609702,4513,3402,0.34
0043Y0,TIME 차이나AI테크액티브,19235,19329.0,-18.8017,46828,913,3385,-2.11
0144L0,KODEX 미국성장커버드콜액티브,9265,9290.0,-12.4866,149824,1390,3372,-0.05
0228G0,ACE 반도체Plus전략산업,10295,10308.0,,941310,9875,3346,0.1
0026S0,1Q 미국S&P500,12545,12591.0,-10.8535,70807,888,3324,-0.08
472170,TIGER 미국테크TOP10채권혼합,13765,13779.0,-6.25,104833,1442,3324,-0.25
453810,KODEX 인도Nifty50,11250,11310.0,-10.7901,115111,1297,3302,-0.49
439870,KODEX 국고채30년액티브,86860,86656.0,-4.8428,3367,292,3285,0.01
456880,ACE 미국달러SOFR금리(합성),11810,11823.0,-12.0851,97469,1149,3257,0.21
448630,RISE 삼성그룹Top3채권혼합,15285,15321.0,-1.3201,88385,1359,3256,-0.26
190620,ACE 단기통안채,102057,102056.0,0.7056,1951,199,3242,0.02
385510,KODEX 신재생에너지액티브,37795,37856.0,-15.0387,65409,2514,3175,-1.69
0052S0,1Q 미국S&P500미국채혼합50액티브,11265,11294.0,-11.548,205407,2312,3165,0.0
0210A0,ACE K반도체TOP2+,7245,7254.0,,2876695,21450,3148,-0.69
270810,RISE 코스닥150,13690,13744.0,-20.0859,152563,2130,3130,-1.97
0094K0,TIGER 28-04 회사채(A+이상)액티브,99740,99725.0,1.1614,4137,412,3019,0.02
485540,KODEX 미국AI테크TOP10,14825,14850.0,-13.4641,184791,2743,3002,-0.24
0098F0,KODEX 원자력SMR,17270,17283.0,-8.4252,2271577,39648,2996,3.85
483320,ACE 엔비디아밸류체인액티브,24430,24285.0,-20.8232,1641299,40272,2980,0.78
0111P0,1Q 미국나스닥100미국채혼합50액티브,10520,10526.0,-13.2944,118259,1242,2977,0.05
0008S0,TIGER 미국배당다우존스타겟데일리커버드콜,9740,9824.0,-7.1123,308005,2998,2961,-0.26
489030,PLUS 고배당주위클리커버드콜,6395,6392.0,-3.6799,1080944,6859,2945,-0.78
433330,SOL 미국S&P500,21405,21488.0,-10.83,228641,4892,2932,-0.09
136340,RISE 중기우량회사채,104195,104197.0,0.8822,123,12,2930,0.01
091170,KODEX 은행,16645,16680.0,6.0521,1014135,17014,2930,-0.51
454780,KIWOOM 종합채권(AA-이상)액티브,99535,99577.0,-0.2056,13767,1371,2901,-0.01
497880,SOL CD금리&머니마켓액티브,50055,50056.0,0.8724,72887,3648,2849,0.01
307520,TIGER 지주회사,22855,22901.0,-6.9327,223008,5177,2845,-1.17
481190,SOL 미국테크TOP10,16435,16455.0,-12.735,51460,845,2835,-0.27
475080,KODEX 테슬라커버드콜채권혼합액티브,7785,7793.0,-6.4626,102885,800,2830,-0.19
123320,TIGER 레버리지,113000,113067.0,-40.0946,238171,28068,2825,-0.88
273140,KODEX 단기변동금리부채권액티브,114765,114773.0,0.5993,3687,423,2801,0.02
461490,RISE 글로벌자산배분액티브,14505,14517.0,-4.9428,29978,435,2799,-0.1
475300,SOL 반도체전공정,22065,22054.0,-9.5268,1212325,27424,2791,-0.5
471780,TIGER 코리아테크액티브,35890,35920.0,-17.2375,120673,4448,2781,-0.99
0038A0,KODEX 미국휴머노이드로봇,14635,14568.0,-23.5501,49026,717,2766,0.58
441680,TIGER 미국나스닥100커버드콜(합성),10460,10533.0,-8.648,104689,1096,2751,-0.43
453870,TIGER 인도니프티50,11025,11056.0,-11.5314,47808,527,2751,-0.77
473330,SOL 미국30년국채커버드콜(합성),7745,7786.0,-15.2604,136279,1054,2715,0.06
228790,TIGER 화장품,4355,4368.0,31.3609,10288183,45011,2708,-1.91
0119H0,KODEX 28-12 회사채(AA-이상)액티브,9935,9936.0,0.9146,11947,118,2701,0.05
213610,KODEX 삼성그룹밸류,22500,22533.0,-12.9552,15600,355,2678,-0.92
196230,RISE 단기통안채,116995,116993.0,0.6452,2378,278,2653,0.01
0094M0,RISE 코리아밸류업위클리고정커버드콜,17945,17917.0,-11.442,1313686,23856,2629,-0.14
0183V0,KIWOOM 삼성전자&SK하이닉스채권혼합50,12010,12021.0,-4.4035,775411,9412,2594,0.17
139230,TIGER 200 중공업,13205,13215.0,-18.0891,100109,1353,2586,-0.9
423170,SOL 글로벌AI반도체탑픽액티브,57960,57680.0,-15.4879,48728,2850,2585,0.63
364970,TIGER 바이오TOP10,7010,7025.0,2.2064,728007,5151,2566,-2.37
409820,KODEX 미국나스닥100레버리지(합성 H),19985,20015.0,-6.0557,64236,1293,2558,-0.52
472920,HK 종합채권(AA-이상)액티브,98090,98015.0,-0.0917,25,2,2545,0.02
0162Y0,TIME 코스닥액티브,7335,7328.0,-25.8033,254061,1898,2534,-0.74
471040,KoAct 글로벌AI&로봇액티브,27825,27733.0,-26.9161,35848,1008,2532,-0.07
0053L0,TIGER 차이나휴머노이드로봇,9185,9209.0,-31.6497,532035,4935,2498,-1.4
495230,KoAct 코리아밸류업액티브,31260,31277.0,-17.8562,54357,1729,2485,-0.54
283580,KODEX 차이나CSI300,14735,14751.0,-15.6037,32159,475,2439,-0.27
421320,PLUS 우주항공,26040,26072.0,-29.9055,42495,1116,2435,0.4
363580,KODEX 200IT TR,56365,56426.0,-16.6594,79266,4599,2424,-1.3
0182S0,1Q K반도체TOP2채권혼합50,12675,12695.0,-6.926,349293,4480,2402,0.88
448540,ACE 엔비디아채권혼합,26625,26635.0,-1.6997,19419,517,2396,0.08
483340,ACE 구글밸류체인액티브,21100,21012.0,-27.1352,116184,2464,2395,0.74
388420,RISE 비메모리반도체액티브,26900,26902.0,-24.7348,65590,1809,2383,-0.74
245710,ACE 베트남VN30(합성),28055,28627.0,-11.7913,48600,1368,2357,-1.18
493810,TIGER 미국AI빅테크10타겟데일리커버드콜,11155,11180.0,-12.1043,153824,1715,2337,-0.49
452360,SOL 미국배당다우존스(H),13470,13584.0,6.3914,158524,2137,2330,-0.37
363570,KODEX 장기종합채권(AA-이상)액티브,86285,86179.0,-1.5078,144,12,2330,0.07
478150,TIME 글로벌우주테크&방산액티브,18360,18392.0,-22.6967,25868,475,2323,-0.08
329650,KODEX TRF3070,13990,14038.0,-3.3703,67634,946,2308,-0.14
442320,RISE 글로벌원자력,36500,36591.0,-17.724,10523,387,2289,0.41
0092C0,SOL 27-12 회사채(AA-이상)액티브,50325,50313.0,0.9327,67,3,2284,0.02
437080,KODEX 미국종합채권ESG액티브(H),96565,96595.0,-1.5555,1168,112,2274,0.11
0089D0,KODEX 금융고배당TOP10,13520,13542.0,0.0466,175609,2391,2271,-0.95
117700,KODEX 건설,7230,7244.0,-3.1687,5123714,37467,2270,3.29
433500,ACE 원자력TOP10,61150,61146.0,-12.3603,227789,14103,2263,4.03
157500,TIGER 증권,12440,12481.0,-27.2244,360669,4542,2262,0.2
472160,TIGER 미국테크TOP10 INDXX(H),18925,18943.0,-0.8617,65515,1242,2252,-0.32
458260,TIGER 미국투자등급회사채액티브(H),46095,46114.0,-2.2688,5941,274,2222,-0.01
0104N0,TIGER 200타겟위클리커버드콜,21300,21334.0,-15.8625,90910,1980,2215,-0.33
267770,TIGER 200선물레버리지,86000,85951.0,-40.7151,38597,3447,2150,-0.84
488980,SOL 26-12 회사채(AA-이상)액티브,52150,52153.0,0.7632,19,0,2149,0.01
422420,RISE 2차전지액티브,6595,6596.0,-21.5702,185878,1247,2138,-2.44
